geocodigo,localidade,loc_id,municipio,estado,sigla_uf,data_avist,data_revis,status,latitude,longitude
2908606,Praia de Siribinha,2908606_19,Conde,Bahia,BA,2019-11-10,2019-11-10,Oleada - Vestigios / Esparsos,-11.7603361111111,-37.5218083333333
2908606,Praia de Poças,2908606_16,Conde,Bahia,BA,2019-10-20,2019-11-21,Oleada - Vestigios / Esparsos,-11.8102,-37.5444277777778
2908606,Itariri,2908606_17,Conde,Bahia,BA,2019-10-05,2019-11-05,Oleada - Vestigios / Esparsos,-11.9689022222222,-37.619575
2917805,Praia do Garcez,2917805_1,Jaguaripe,Bahia,BA,2019-10-24,2019-11-13,Oleada - Vestigios / Esparsos,-13.2140166666667,-38.9106805555556
2110278,Travosa,2110278_1,Santo Amaro do Maranhão,Maranhão,MA,2019-09-25,2019-11-03,Oleo Nao Observado,-2.405575,-43.1349197222222
2702306,Praia do Miai de Cima,2702306_26,Coruripe,Alagoas,AL,2019-11-20,2019-11-22,Oleo Nao Observado,-10.202505,-36.188525
2110278,Santo Amaro do Maranhão,2110278_2,Santo Amaro do Maranhão,Maranhão,MA,2019-09-25,2019-10-20,Oleada - Vestigios / Esparsos,-2.34096944444444,-43.3494944444444
2702306,Praia do Miai de Baixo,2702306_27,Coruripe,Alagoas,AL,2019-11-15,2019-11-15,Oleada - Vestigios / Esparsos,-10.2081138888889,-36.1963916666667
2908606,Entrerios Inhambupe/Itariri,2908606_10,Conde,Bahia,BA,2019-11-17,2019-11-17,Oleada - Vestigios / Esparsos,-12.0512638888889,-37.6623916666667
2908606,Praia de Siribinha,2908606_15,Conde,Bahia,BA,2019-10-29,2019-11-20,Oleada - Manchas,-11.7681266666667,-37.5259083333333
2906303,Praia do Puxim,2906303_16,Canavieiras,Bahia,BA,2019-11-09,2019-11-18,Oleada - Vestigios / Esparsos,-15.4735638888889,-38.9530555555556
2800308,Praia de Aruanã,2800308_22,Aracaju,Sergipe,SE,2019-11-08,2019-11-19,Oleo Nao Observado,-11.0916527777778,-37.1191713888889
2800308,Praia dos Náufragos,2800308_20,Aracaju,Sergipe,SE,2019-11-20,2019-11-20,Oleada - Vestigios / Esparsos,-11.0761472222222,-37.10855
2800308,Sarney,2800308_25,Aracaju,Sergipe,SE,2019-11-13,2019-11-21,Oleada - Vestigios / Esparsos,-11.1233027777778,-37.1380083333333
2800308,Praia do Mosqueiro,2800308_26,Aracaju,Sergipe,SE,2019-11-14,2019-11-20,Oleada - Vestigios / Esparsos,-11.1337627777778,-37.1488138888889
2800308,Molhes da praia da Coroa do Meio,2800308_23,Aracaju,Sergipe,SE,2019-11-07,2019-11-15,Oleada - Vestigios / Esparsos,-11.1000661111111,-37.1245694444444
2800308,Praia do Mosqueiro,2800308_24,Aracaju,Sergipe,SE,2019-11-08,2019-11-21,Oleada - Vestigios / Esparsos,-11.1156388888889,-37.1336213888889
2910503,Praia de Siribinha,2910503_11,Entre Rios,Bahia,BA,2019-11-08,2019-11-18,Oleada - Vestigios / Esparsos,-12.2407277777778,-37.7728277777778
2301109,Canoa Quebrada,2301109_1,Aracati,Ceará,CE,2019-10-23,2019-11-21,Oleo Nao Observado,-4.51880166666667,-37.7085083333333
2800308,Ilha dos Namorados,2800308_27,Aracaju,Sergipe,SE,2019-11-05,2019-11-17,Oleada - Vestigios / Esparsos,-11.1508455555556,-37.1587027777778
2910503,Porto de Sauípe,2910503_10,Entre Rios,Bahia,BA,2019-10-09,2019-11-20,Oleada - Vestigios / Esparsos,-12.3886,-37.8793583333333
2301109,Cumbe,2301109_4,Aracati,Ceará,CE,2019-10-26,2019-11-20,Oleo Nao Observado,-4.46678388888889,-37.7448444444444
2910503,Praia de Massarandupió,2910503_15,Entre Rios,Bahia,BA,2019-11-07,2019-11-19,Oleada - Vestigios / Esparsos,-12.3199861111111,-37.8331222222222
2301109,Praia da Majorlândia,2301109_2,Aracati,Ceará,CE,2019-10-24,2019-11-22,Oleo Nao Observado,-4.55555555555556,-37.6688688888889
2706802,Praia de Pontal do Peba (sul),2706802_1,Piaçabuçu,Alagoas,AL,2019-11-04,2019-11-21,Oleo Nao Observado,-10.3599555555556,-36.2987805555556
2301109,Quixaba,2301109_3,Aracati,Ceará,CE,2019-10-14,2019-11-22,Oleo Nao Observado,-4.56842916666667,-37.6574083333333
2706802,Praia do Pontal do Peba (norte),2706802_2,Piaçabuçu,Alagoas,AL,2019-10-05,2019-11-22,Oleada - Vestigios / Esparsos,-10.3467416666667,-36.3008552777778
2303709,Praia de Cumbuco,2303709_1,Caucaia,Ceará,CE,2019-11-17,2019-11-21,Oleo Nao Observado,-3.62559722222222,-38.7281694444444
2706802,Piaçabuçu,2706802_3,Piaçabuçu,Alagoas,AL,2019-10-01,2019-11-22,Oleada - Vestigios / Esparsos,-10.4404083333333,-36.3551055555556
2303709,Praia da Barra do Cauípe,2303709_4,Caucaia,Ceará,CE,2019-11-10,2019-11-15,Oleo Nao Observado,-3.58718333333333,-38.7779861111111
2706802,Praia de Pontal do Peba,2706802_4,Piaçabuçu,Alagoas,AL,2019-11-11,2019-11-17,Oleada - Vestigios / Esparsos,-10.3530444444444,-36.2953916666667
2504603,Praia de Jacumã,2504603_2,Conde,Paraíba,PB,2019-08-30,2019-11-18,Oleo Nao Observado,-7.28023611111111,-34.7992027777778
2303709,Praia de Cumbuco,2303709_8,Caucaia,Ceará,CE,2019-11-05,2019-11-15,Oleada - Vestigios / Esparsos,-3.613525,-38.7535305555556
2504603,Praia de Gramame,2504603_3,Conde,Paraíba,PB,2019-08-30,2019-11-14,Oleo Nao Observado,-7.25310277777778,-34.8060916666667
2302206,Praia do Diogo,2302206_49,Beberibe,Ceará,CE,2019-11-05,2019-11-05,Oleada - Vestigios / Esparsos,-4.19850833333333,-38.0612333333333
2504603,Praia do Amor,2504603_1,Conde,Paraíba,PB,2019-09-30,2019-11-14,Oleo Nao Observado,-7.27155555555556,-34.8023205555556
2112506,Arpoador,2112506_15,Tutóia,Maranhão,MA,2019-11-22,2019-11-22,Oleada - Vestigios / Esparsos,-2.71451388888889,-42.4033944444444
2403251,Barreira do Inferno,2403251_1,Parnamirim,Rio Grande do Norte,RN,2019-09-11,2019-11-14,Oleo Nao Observado,-5.93612777777778,-35.1545055555556
2304400,Praia de Sabiaguaba,2304400_27,Fortaleza,Ceará,CE,2019-11-15,2019-11-20,Oleada - Vestigios / Esparsos,-3.77853611111111,-38.4287138888889
2403251,Pirangi do Norte,2403251_2,Parnamirim,Rio Grande do Norte,RN,2019-09-11,2019-11-22,Oleo Nao Observado,-5.97274444444444,-35.1263166666667
2917300,Praia de Pratigi,2917300_11,Ituberá,Bahia,BA,2019-11-07,2019-11-15,Oleada - Vestigios / Esparsos,-13.7184747222222,-38.9881277777778
2304400,Praia de Sabiaguaba,2304400_26,Fortaleza,Ceará,CE,2019-11-09,2019-11-19,Oleo Nao Observado,-3.77084722222222,-38.4339733333333
2512903,Lagoa de Praia,2512903_1,Rio Tinto,Paraíba,PB,2019-09-07,2019-11-22,Oleo Nao Observado,-6.80958055555556,-34.9146833333333
2111300,Av. Litorânea,2111300_1,São Luís,Maranhão,MA,2019-09-26,2019-11-19,Oleada - Vestigios / Esparsos,-2.47782777777778,-44.2430416666667
2913606,Praia do quartel,2913606_5,Ilhéus,Bahia,BA,2019-11-03,2019-11-19,Oleo Nao Observado,-14.7845733333333,-39.0336933333333
2913606,Praia de Jairí,2913606_3,Ilhéus,Bahia,BA,2019-10-21,2019-11-11,Oleada - Vestigios / Esparsos,-14.9784805555556,-39.0027713888889
2913606,Acuípe,2913606_4,Ilhéus,Bahia,BA,2019-10-22,2019-11-13,Oleo Nao Observado,-15.0878166666667,-38.9971777777778
2917300,Praia de Pratigi,2917300_13,Ituberá,Bahia,BA,2019-11-13,2019-11-15,Oleada - Vestigios / Esparsos,-13.7364416666667,-38.9940444444444
2913606,Praia de São Miguel,2913606_9,Ilhéus,Bahia,BA,2019-11-07,2019-11-19,Oleo Nao Observado,-14.7673530555556,-39.0583277777778
2512903,Oiteiro,2512903_2,Rio Tinto,Paraíba,PB,2019-09-07,2019-11-22,Oleo Nao Observado,-6.83430666666667,-34.9109027777778
2913606,São Domingos,2913606_7,Ilhéus,Bahia,BA,2019-11-12,2019-11-19,Oleada - Vestigios / Esparsos,-14.7399,-39.0637527777778
2512903,Praia de Campina,2512903_3,Rio Tinto,Paraíba,PB,2019-09-07,2019-11-22,Oleo Nao Observado,-6.81674111111111,-34.9137666666667
2913606,Praia de São Domingos,2913606_8,Ilhéus,Bahia,BA,2019-11-09,2019-11-15,Oleada - Vestigios / Esparsos,-14.75056,-39.0632944444444
2703601,Praia de Bitingui,2703601_10,Japaratinga,Alagoas,AL,2019-11-06,2019-11-16,Oleo Nao Observado,-9.12293055555556,-35.271725000000004
2906303,Praia da Costa,2906303_36,Canavieiras,Bahia,BA,2019-11-07,2019-11-14,Oleada - Manchas,-15.6610277777778,-38.9360630555556
2703601,Praia do Boqueirão,2703601_11,Japaratinga,Alagoas,AL,2019-11-05,2019-11-17,Oleada - Vestigios / Esparsos,-9.13251111111111,-35.2843702777778
2906303,Praia da Costa,2906303_37,Canavieiras,Bahia,BA,2019-11-11,2019-11-16,Oleo Nao Observado,-15.6790472222222,-38.9320944444444
2906303,Praia de Atalaia (Barra Sul de Canavieiras),2906303_38,Canavieiras,Bahia,BA,2019-11-05,2019-11-18,Oleada - Vestigios / Esparsos,-15.6876916666667,-38.9293333333333
2304400,Praia de Cumbuco,2304400_13,Fortaleza,Ceará,CE,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,-3.71870583333333,-38.524325
2703759,Praia da Lagoa Azeda,2703759_6,Jequiá da Praia,Alagoas,AL,2019-11-14,2019-11-22,Oleo Nao Observado,-9.96800583333333,-35.976225
2703759,Praia do Taboado,2703759_3,Jequiá da Praia,Alagoas,AL,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,-9.94310833333333,-35.9632777777778
2913606,Praia de São Miguel,2913606_1,Ilhéus,Bahia,BA,2019-10-26,2019-11-19,Oleada - Vestigios / Esparsos,-14.7593,-39.06125
2913606,Praia de Siriba,2913606_2,Ilhéus,Bahia,BA,2019-10-20,2019-11-16,Oleada - Vestigios / Esparsos,-14.9607111111111,-39.0060805555556
2606200,Catuama,2606200_18,Goiana,Pernambuco,PE,2019-09-07,2019-11-07,Oleo Nao Observado,-7.68190833333333,-34.83441
2906303,Praia da Costa,2906303_32,Canavieiras,Bahia,BA,2019-11-11,2019-11-14,Oleada - Manchas,-15.62465,-38.9402555555556
3205002,Praia Costa Bela,3205002_4,Serra,Espírito Santo,ES,2019-11-20,2019-11-20,Oleada - Vestigios / Esparsos,-20.07295,-40.1761138888889
2920700,Ponta da Folha,2920700_2,Maraú,Bahia,BA,2019-10-31,NA,Oleada - Vestigios / Esparsos,-14.1386638888889,-38.9753388888889
2920700,Arandi-Algodões,2920700_3,Maraú,Bahia,BA,2019-10-29,2019-11-15,Oleada - Vestigios / Esparsos,-14.0697416666667,-38.9556583333333
2401404,Baía Formosa,2401404_3,Baía Formosa,Rio Grande do Norte,RN,2019-09-07,2019-11-21,Oleo Nao Observado,-6.36844583333333,-35.0019358333333
2920700,Praia do Casssange,2920700_1,Maraú,Bahia,BA,2019-11-01,NA,Oleada - Vestigios / Esparsos,-13.9995083333333,-38.9442361111111
2401404,Praia do Pontal,2401404_4,Baía Formosa,Rio Grande do Norte,RN,2019-10-27,2019-11-21,Oleo Nao Observado,-6.32182222222222,-35.0345163888889
2401404,Barra do Guaju,2401404_1,Baía Formosa,Rio Grande do Norte,RN,2019-11-10,2019-11-10,Oleada - Vestigios / Esparsos,-6.48485861111111,-34.9690416666667
2401404,Sagi,2401404_2,Baía Formosa,Rio Grande do Norte,RN,2019-09-07,2019-11-22,Oleo Nao Observado,-6.46665833333333,-34.9718222222222
2112506,Ilha da Melancieira,2112506_38,Tutóia,Maranhão,MA,2019-11-16,2019-11-16,Oleada - Vestigios / Esparsos,-2.68916944444444,-42.2330444444444
3204906,Praia da Barra Nova,3204906_1,São Mateus,Espírito Santo,ES,2019-11-08,2019-11-18,Oleada - Vestigios / Esparsos,-18.8446388888889,-39.7504813888889
3204906,Praia da Barra Nova,3204906_5,São Mateus,Espírito Santo,ES,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,-18.8815027777778,-39.7463916666667
3204906,Praia da Barra Nova,3204906_2,São Mateus,Espírito Santo,ES,2019-11-11,2019-11-11,Oleada - Vestigios / Esparsos,-18.8549333333333,-39.7494972222222
2910503,PORTO SAUIPE,2910503_22,Entre Rios,Bahia,BA,2019-11-07,2019-11-12,Oleada - Vestigios / Esparsos,-12.3731083333333,-37.8690619444444
3204906,Praia da Barra Nova,3204906_3,São Mateus,Espírito Santo,ES,2019-11-21,2019-11-21,Oleada - Vestigios / Esparsos,-18.8623972222222,-39.7487722222222
3204906,Praia de Urussuquara,3204906_8,São Mateus,Espírito Santo,ES,2019-11-11,2019-11-13,Oleo Nao Observado,-19.0552027777778,-39.7254611111111
3204906,Praia de Guriri,3204906_9,São Mateus,Espírito Santo,ES,2019-11-14,2019-11-16,Oleada - Vestigios / Esparsos,-18.7134611111111,-39.7471916666667
2910503,Porto do Sauipe - Cond. Águas de Sauipe,2910503_21,Entre Rios,Bahia,BA,2019-11-08,2019-11-20,Oleada - Vestigios / Esparsos,-12.3657583333333,-37.8642527777778
2903409,Ilha do Delta do Jequitinhonha,2903409_13,Belmonte,Bahia,BA,2019-11-19,2019-11-19,Oleada - Vestigios / Esparsos,-15.8244222222222,-38.8659166666667
3204906,Praia da Barra Nova,3204906_7,São Mateus,Espírito Santo,ES,2019-11-21,2019-11-21,Oleada - Vestigios / Esparsos,-18.8972722222222,-39.7447944444444
2910503,Porto de Sauípe,2910503_24,Entre Rios,Bahia,BA,2019-11-20,2019-11-20,Oleada - Vestigios / Esparsos,-12.3964944444444,-37.884375
2303501,Praia da Barra Nova,2303501_2,Cascavel,Ceará,CE,2019-10-25,2019-11-01,Oleo Nao Observado,-4.09344722222222,-38.1546972222222
2303501,Caponga,2303501_1,Cascavel,Ceará,CE,2019-10-14,2019-11-14,Oleo Nao Observado,-4.03724166666667,-38.1999361111111
2917904,Mangue Seco,2917904_6,Jandaíra,Bahia,BA,2019-10-04,2019-10-28,Oleada - Vestigios / Esparsos,-11.4617666666667,-37.3518116666667
2906303,Peso,2906303_3,Canavieiras,Bahia,BA,2019-11-19,2019-11-19,Oleada - Vestigios / Esparsos,-15.7257111111111,-38.9109333333333
2312403,Praia de Pecém,2312403_11,São Gonçalo do Amarante,Ceará,CE,2019-11-19,2019-11-19,Oleada - Vestigios / Esparsos,-3.54527222222222,-38.8396611111111
2917904,Conde,2917904_7,Jandaíra,Bahia,BA,2019-10-05,2019-11-14,Oleada - Vestigios / Esparsos,-11.7415027777778,-37.515175
2906303,Praia da Costa,2906303_4,Canavieiras,Bahia,BA,2019-11-05,2019-11-14,Oleada - Manchas,-15.7055638888889,-38.9260388888889
2312403,Praia de Pecém,2312403_12,São Gonçalo do Amarante,Ceará,CE,2019-11-10,2019-11-21,Oleada - Vestigios / Esparsos,-3.54656111111111,-38.8305361111111
2906303,Praia da Costa,2906303_5,Canavieiras,Bahia,BA,2019-11-12,2019-11-16,Oleada - Vestigios / Esparsos,-15.6701611111111,-38.9344016666667
2512903,Barra do Rio Mamanguape,2512903_12,Rio Tinto,Paraíba,PB,2019-09-07,2019-11-22,Oleo Nao Observado,-6.77190833333333,-34.9241333333333
2504603,Praia de Tabatinga,2504603_4,Conde,Paraíba,PB,2019-10-23,2019-11-19,Oleo Nao Observado,-7.31353888888889,-34.8020247222222
2304400,Praia do Futuro,2304400_32,Fortaleza,Ceará,CE,2019-10-06,2019-11-13,Oleo Nao Observado,-3.74625555555556,-38.4469388888889
2913606,Praia do Cristo,2913606_12,Ilhéus,Bahia,BA,2019-11-13,2019-11-21,Oleada - Vestigios / Esparsos,-14.8082583333333,-39.0330527777778
2913606,Praia do Cristo,2913606_13,Ilhéus,Bahia,BA,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,-14.8070527777778,-39.0265972222222
2917904,Costa Azul,2917904_1,Jandaíra,Bahia,BA,2019-10-14,NA,Oleada - Vestigios / Esparsos,-11.6783583333333,-37.4800944444444
2913606,Praia do Malhado,2913606_10,Ilhéus,Bahia,BA,2019-11-13,2019-11-19,Oleada - Vestigios / Esparsos,-14.7839866666667,-39.0395222222222
2913606,Praia dos Milionários,2913606_11,Ilhéus,Bahia,BA,2019-11-19,2019-11-19,Oleada - Vestigios / Esparsos,-14.8023772222222,-39.0312611111111
2408201,Barreta,2408201_3,Nísia Floresta,Rio Grande do Norte,RN,2019-09-10,2019-11-10,Oleo Nao Observado,-6.12183333333333,-35.0989083333333
2913606,Praia de Batuba,2913606_16,Ilhéus,Bahia,BA,2019-11-09,2019-11-09,Oleada - Vestigios / Esparsos,-14.9274555555556,-39.0175913888889
2917904,Jandaíra,2917904_5,Jandaíra,Bahia,BA,2019-10-04,2019-11-13,Oleada - Vestigios / Esparsos,-11.5648,-37.4231166666667
2408201,Barra de Tabatinga,2408201_4,Nísia Floresta,Rio Grande do Norte,RN,2019-09-10,2019-11-22,Oleada - Vestigios / Esparsos,-6.06106111111111,-35.096875
2913606,Praia de Back Door,2913606_17,Ilhéus,Bahia,BA,2019-11-09,2019-11-09,Oleada - Vestigios / Esparsos,-14.9368277777778,-39.0151055555556
2913606,Praia dos Milionários,2913606_14,Ilhéus,Bahia,BA,2019-11-19,2019-11-19,Oleada - Vestigios / Esparsos,-14.8495861111111,-39.0250972222222
2408201,Pirambúzios,2408201_1,Nísia Floresta,Rio Grande do Norte,RN,2019-09-10,2019-11-21,Oleo Nao Observado,-5.993,-35.1127166666667
2917904,Praia Costa Azul,2917904_2,Jandaíra,Bahia,BA,2019-11-12,2019-11-12,Oleada - Vestigios / Esparsos,-11.6707083333333,-37.4762138888889
2408201,Camurupim,2408201_2,Nísia Floresta,Rio Grande do Norte,RN,2019-09-10,2019-11-16,Oleo Nao Observado,-6.07726666666667,-35.1004422222222
2408201,Pirangi do Sul,2408201_7,Nísia Floresta,Rio Grande do Norte,RN,2019-09-11,2019-11-21,Oleo Nao Observado,-5.98507833333333,-35.1173122222222
2408201,Foz do Rio Pirangi/Pium,2408201_8,Nísia Floresta,Rio Grande do Norte,RN,2019-09-11,2019-11-22,Oleo Nao Observado,-5.98033055555556,-35.1218333333333
2408201,Praia de Búzios,2408201_5,Nísia Floresta,Rio Grande do Norte,RN,2019-09-11,2019-11-22,Oleo Nao Observado,-6.01684694444444,-35.1083638888889
2913606,Praia de Olivença,2913606_18,Ilhéus,Bahia,BA,2019-11-07,2019-11-16,Oleo Nao Observado,-14.9433083333333,-39.0117138888889
2913606,Praia de Jairi,2913606_19,Ilhéus,Bahia,BA,2019-11-11,2019-11-14,Oleada - Vestigios / Esparsos,-14.9514202777778,-39.0088944444444
2408201,Praia de Barreta,2408201_6,Nísia Floresta,Rio Grande do Norte,RN,2019-11-03,2019-11-20,Oleada - Vestigios / Esparsos,-6.11279444444444,-35.1003563888889
2805307,Praia Pirambu,2805307_21,Pirambu,Sergipe,SE,2019-11-07,2019-11-19,Oleada - Vestigios / Esparsos,-10.6821666666667,-36.7754138888889
2805307,Praia Pirambu,2805307_22,Pirambu,Sergipe,SE,2019-11-09,2019-11-21,Oleada - Vestigios / Esparsos,-10.6872972222222,-36.7839147222222
2408201,Cotolelo,2408201_9,Nísia Floresta,Rio Grande do Norte,RN,2019-09-11,2019-11-22,Oleo Nao Observado,-5.96209166666667,-35.147675
2805307,Praia da Ponta dos Mangues,2805307_26,Pirambu,Sergipe,SE,2019-11-13,2019-11-16,Oleo Nao Observado,-10.7317472222222,-36.8401166666667
2805307,Praia Pirambu,2805307_18,Pirambu,Sergipe,SE,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,-10.6673841666667,-36.7519316666667
2805307,Praia Pirambu,2805307_19,Pirambu,Sergipe,SE,2019-11-13,2019-11-18,Oleada - Vestigios / Esparsos,-10.6722861111111,-36.7596611111111
2614204,Praia de Guaiamum,2614204_8,Sirinhaém,Pernambuco,PE,2019-11-06,2019-11-11,Oleada - Vestigios / Esparsos,-8.64398333333333,-35.06809
2411056,Praia do Gado Bravo,2411056_1,Tibau,Rio Grande do Norte,RN,2019-10-25,2019-11-19,Oleo Nao Observado,-4.88007222222222,-37.2234611111111
2408102,Praia da Via Costeira,2408102_14,Natal,Rio Grande do Norte,RN,2019-11-17,2019-11-17,Oleada - Vestigios / Esparsos,-5.82207777777778,-35.1815194444444
2408102,Praia de Areia Preta,2408102_3,Natal,Rio Grande do Norte,RN,2019-09-17,2019-11-22,Oleo Nao Observado,-5.79067222222222,-35.1872527777778
2910602,Mamucabo,2910602_2,Esplanada,Bahia,BA,2019-10-07,2019-10-31,Oleada - Vestigios / Esparsos,-12.1709777777778,-37.7290555555556
2910602,Praia de Baixio,2910602_3,Esplanada,Bahia,BA,2019-11-20,2019-11-20,Oleada - Vestigios / Esparsos,-12.1076916666667,-37.6915583333333
2408102,Praia do Forte,2408102_4,Natal,Rio Grande do Norte,RN,2019-09-17,2019-11-22,Oleo Nao Observado,-5.76593055555556,-35.1947222222222
2408102,Redinha,2408102_1,Natal,Rio Grande do Norte,RN,2019-09-20,2019-11-22,Oleo Nao Observado,-5.75365,-35.2002813888889
2910602,Baixio,2910602_1,Esplanada,Bahia,BA,2019-10-07,2019-11-20,Oleada - Vestigios / Esparsos,-12.1315972222222,-37.7054194444444
2408102,Ponta Negra,2408102_2,Natal,Rio Grande do Norte,RN,2019-09-14,2019-11-14,Oleo Nao Observado,-5.87629722222222,-35.1758611111111
2408102,Praia de Alagamar,2408102_5,Natal,Rio Grande do Norte,RN,2019-09-24,2019-09-24,Oleada - Vestigios / Esparsos,-5.89133333333333,-35.1541694444444
2408102,Via Costeira,2408102_6,Natal,Rio Grande do Norte,RN,2019-09-07,2019-11-22,Oleo Nao Observado,-5.81073055555556,-35.1825722222222
2903409,Barra de Belmonte (Praia de Caieira),2903409_38,Belmonte,Bahia,BA,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,-16.0409305555556,-38.9325944444444
2925303,Praia do Taipe (Praia do Rio da Barra),2925303_19,Porto Seguro,Bahia,BA,2019-11-19,2019-11-19,Oleada - Vestigios / Esparsos,-16.5474833333333,-39.0853161111111
2922003,Praia da Costa Dourada,2922003_34,Mucuri,Bahia,BA,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,-18.2603416666667,-39.6436305555556
2802106,Abais,2802106_7,Estância,Sergipe,SE,2019-09-03,2019-11-02,Oleada - Vestigios / Esparsos,-11.307175,-37.2718805555556
2805307,Praia Pirambu,2805307_10,Pirambu,Sergipe,SE,2019-11-13,2019-11-18,Oleo Nao Observado,-10.6360886111111,-36.6860680555556
2614204,Ilha de Santo Aleixo,2614204_13,Sirinhaém,Pernambuco,PE,2019-10-19,2019-10-30,Oleada - Vestigios / Esparsos,-8.61135833333333,-35.0231916666667
2920700,Praia de Taipus de Fora,2920700_6,Maraú,Bahia,BA,2019-11-11,2019-11-15,Oleada - Vestigios / Esparsos,-13.8944,-38.9340636111111
2614204,Praia da Barra de Sirinhaém,2614204_1,Sirinhaém,Pernambuco,PE,2019-10-25,2019-11-19,Oleo Nao Observado,-8.61985277777778,-35.0554138888889
