geocodigo,localidade,loc_id,municipio,estado,sigla_uf,data_avist,data_revis,status,hora,cou,latitude,longitude
2917805,Praia do Garcez,2917805_1,Jaguaripe,Bahia,BA,2019-10-24,2019-11-13,Oleada - Vestigios / Esparsos,NA,1,-13.214016666666666,-38.91068055555555
2800605,Praia Atalaia Nova,2800605_25,Barra dos Coqueiros,Sergipe,SE,2019-11-29,2019-12-12,Oleada - Vestigios / Esparsos,NA,1,-10.910400000000001,-36.999972222222226
2800605,Praia Atalaia Nova,2800605_26,Barra dos Coqueiros,Sergipe,SE,2019-11-11,2019-12-08,Oleo Nao Observado,NA,1,-10.917110277777777,-37.005
3204906,Praia de Urussuquara,3204906_40,São Mateus,Espírito Santo,ES,2019-11-10,2019-12-02,Oleo Nao Observado,NA,1,-19.07265,-39.72240277777778
2802809,Ponte Gilberto Amado,2802809_1,Estância,Sergipe,SE,2019-10-12,2019-12-14,Oleada - Vestigios / Esparsos,09:25:32,1,-11.436045,-37.40743888888889
2800605,Praia da Costa,2800605_22,Barra dos Coqueiros,Sergipe,SE,2019-11-16,2019-12-08,Oleo Nao Observado,NA,1,-10.882575000000001,-36.977922222222226
3204906,Praia de Urussuquara,3204906_41,São Mateus,Espírito Santo,ES,2019-11-13,2019-12-14,Oleada - Vestigios / Esparsos,10:12:54,1,-19.081852777777776,-39.72202777777778
2914901,Praia Patizeiro,2914901_26,Itacaré,Bahia,BA,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,NA,1,-14.400683055555556,-39.013958333333335
3204906,Praia de Barra Seca,3204906_42,São Mateus,Espírito Santo,ES,2019-11-23,2019-12-02,Oleo Nao Observado,NA,1,-19.092913888888887,-39.72131111111111
3204906,Córrego Barra Nova,3204906_43,São Mateus,Espírito Santo,ES,2019-11-21,2019-11-21,Oleada - Vestigios / Esparsos,NA,1,-18.960024999999998,-39.74852222222222
2905701,Praia de Busca Vida,2905701_38,Camaçari,Bahia,BA,2019-10-24,2019-12-04,Oleo Nao Observado,NA,1,-12.859766666666665,-38.25313611111111
2914901,Uruçuca_Itacaré,2914901_28,Itacaré,Bahia,BA,2019-12-01,2019-12-01,Oleada - Vestigios / Esparsos,NA,1,-14.41902111111111,-39.01795277777778
2914901,Praia Havaizinho,2914901_22,Itacaré,Bahia,BA,2019-11-11,2019-11-13,Oleada - Vestigios / Esparsos,NA,1,-14.359780555555556,-39.00278888888889
2408953,Praia de Zumbi,2408953_9,Rio do Fogo,Rio Grande do Norte,RN,2019-12-11,2019-12-14,Oleo Nao Observado,11:17:44,1,-5.328305555555556,-35.36148055555556
2914901,Praia Itacarezinho,2914901_23,Itacaré,Bahia,BA,2019-11-11,2019-11-13,Oleo Nao Observado,NA,1,-14.365852777777777,-39.00448611111111
2800704,Praia do Cabeço,2800704_7,Brejo Grande,Sergipe,SE,2019-11-15,2019-11-15,Oleada - Vestigios / Esparsos,NA,1,-10.515052777777777,-36.42268611111111
2905701,Praia do Japonês,2905701_36,Camaçari,Bahia,BA,2019-11-27,2019-12-13,Oleo Nao Observado,NA,1,-12.833770277777779,-38.22944444444445
2105005,Ilha de Santana,2105005_32,Humberto de Campos,Maranhão,MA,2019-12-10,2019-12-12,Oleo Nao Observado,NA,1,-2.2754333333333334,-43.624008333333336
2800704,Ilha da Costinha,2800704_8,Brejo Grande,Sergipe,SE,2019-11-05,2019-11-05,Oleada - Vestigios / Esparsos,NA,1,-10.519173055555557,-36.440275
2800704,Foz do Rio São Francisco,2800704_1,Brejo Grande,Sergipe,SE,2019-10-09,2019-11-10,Oleo Nao Observado,NA,1,-10.492147222222222,-36.411274999999996
2914901,Praia de Jeribucaçu,2914901_20,Itacaré,Bahia,BA,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,NA,1,-14.342275,-39.00073638888889
2503209,Praia de Intermares,2503209_1,Cabedelo,Paraíba,PB,2019-09-01,2019-12-10,Oleo Nao Observado,NA,1,-7.046022222222222,-34.84079722222222
2503209,Praia do Poço,2503209_2,Cabedelo,Paraíba,PB,2019-09-01,2019-12-10,Oleo Nao Observado,NA,1,-7.022180555555556,-34.82961944444445
2800704,Praia do Cabeço,2800704_3,Brejo Grande,Sergipe,SE,2019-11-15,2019-12-10,Oleo Nao Observado,NA,1,-10.513247222222223,-36.41351944444445
2503209,Praia de Camboinha,2503209_3,Cabedelo,Paraíba,PB,2019-09-01,2019-11-27,Oleo Nao Observado,NA,1,-7.005172222222222,-34.82569166666667
2313500,Praia de Mundaú,2313500_1,Trairi,Ceará,CE,2019-11-08,2019-12-07,Oleo Nao Observado,NA,1,-3.178375,-39.37224722222222
3204906,Praia de Urussuquara,3204906_37,São Mateus,Espírito Santo,ES,2019-11-14,2019-11-30,Oleada - Vestigios / Esparsos,NA,1,-19.035633611111113,-39.728258333333336
3204906,Praia de Urussuquara,3204906_38,São Mateus,Espírito Santo,ES,2019-11-09,2019-11-13,Oleo Nao Observado,NA,1,-19.04504166666667,-39.726794444444444
3204906,Praia de Urussuquara,3204906_39,São Mateus,Espírito Santo,ES,2019-11-24,2019-11-30,Oleada - Vestigios / Esparsos,NA,1,-19.06289166666667,-39.72403333333334
2101707,Praia Canto do Atins,2101707_1,Barreirinhas,Maranhão,MA,2019-09-22,2019-11-28,Oleo Nao Observado,NA,1,-2.5446805555555554,-42.82960555555556
2101707,Atins,2101707_2,Barreirinhas,Maranhão,MA,2019-09-20,2019-12-04,Oleo Nao Observado,NA,1,-2.566622222222222,-42.749544444444446
2606200,Catuama,2606200_18,Goiana,Pernambuco,PE,2019-09-07,2019-11-07,Oleo Nao Observado,NA,1,-7.681908333333333,-34.834410000000005
2703759,Praia do Taboado,2703759_3,Jequiá da Praia,Alagoas,AL,2019-11-13,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-9.943108333333333,-35.96327777777778
2703759,Praia do Taboado,2703759_4,Jequiá da Praia,Alagoas,AL,2019-12-04,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-9.951662777777777,-35.967374444444445
2703759,Praia do Taboado,2703759_5,Jequiá da Praia,Alagoas,AL,2019-12-04,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-9.959438888888888,-35.971325
2703759,Praia da Lagoa Azeda,2703759_6,Jequiá da Praia,Alagoas,AL,2019-11-14,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-9.968005833333333,-35.976225
2613404,São José da Coroa Grande,2613404_1,São José da Coroa Grande,Pernambuco,PE,2019-09-25,2019-11-24,Oleo Nao Observado,NA,1,-8.870455555555557,-35.132377777777776
2613404,Abreu do Una,2613404_2,São José da Coroa Grande,Pernambuco,PE,2019-11-28,2019-11-28,Oleada - Manchas,NA,1,-8.853166666666667,-35.13523555555555
2922003,Praia da Costa Dourada,2922003_34,Mucuri,Bahia,BA,2019-11-13,2019-12-03,Oleada - Vestigios / Esparsos,NA,1,-18.260341666666665,-39.64363055555555
2920700,Praia do Casssange,2920700_1,Maraú,Bahia,BA,2019-11-01,NA,Oleada - Vestigios / Esparsos,NA,1,-13.999508333333333,-38.94423611111111
2920700,Ponta da Folha,2920700_2,Maraú,Bahia,BA,2019-10-31,NA,Oleada - Vestigios / Esparsos,NA,1,-14.138663888888889,-38.97533888888889
2920700,Arandi-Algodões,2920700_3,Maraú,Bahia,BA,2019-10-29,2019-12-11,Oleo Nao Observado,NA,1,-14.069741666666667,-38.95565833333334
2923001,Costa do atlantico,2923001_6,Nova Viçosa,Bahia,BA,2019-11-03,2019-11-08,Oleo Nao Observado,NA,1,-17.97434722222222,-39.47227777777778
2111300,Av. Litorânea,2111300_1,São Luís,Maranhão,MA,2019-09-26,2019-11-27,Oleo Nao Observado,NA,1,-2.4778277777777777,-44.24304166666667
2923001,Praia do Pontal da Barra,2923001_1,Nova Viçosa,Bahia,BA,2019-11-03,2019-11-12,Oleo Nao Observado,NA,1,-17.89923611111111,-39.35871111111111
2703601,Praia de Bitingui,2703601_10,Japaratinga,Alagoas,AL,2019-11-06,2019-12-14,Oleada - Vestigios / Esparsos,10:56:57,1,-9.122930555555556,-35.271724999999996
2916104,Praia de Guaibim,2916104_4,Itaparica,Bahia,BA,2019-11-08,2019-11-29,Oleo Nao Observado,NA,1,-12.923652777777777,-38.62390277777778
2703601,Praia do Boqueirão,2703601_11,Japaratinga,Alagoas,AL,2019-11-05,2019-12-14,Oleada - Vestigios / Esparsos,10:02:52,1,-9.132511111111112,-35.284370277777775
2703601,Japaratinga,2703601_12,Japaratinga,Alagoas,AL,2019-11-30,2019-12-14,Oleo Nao Observado,09:45:07,1,-9.15038611111111,-35.28505277777778
2112506,Tutoia,2112506_21,Tutóia,Maranhão,MA,2019-12-02,2019-12-05,Oleada - Vestigios / Esparsos,NA,1,-2.751813888888889,-42.33404388888889
2707404,Praia de Larges,2707404_6,Porto de Pedras,Alagoas,AL,2019-12-04,2019-12-14,Oleo Nao Observado,08:47:02,1,-9.1845475,-35.30083972222222
2905404,Primeira Praia,2905404_9,Cairu,Bahia,BA,2019-11-10,2019-11-26,Oleo Nao Observado,NA,1,-13.377041666666667,-38.91453611111111
2707404,Praia de Larges,2707404_7,Porto de Pedras,Alagoas,AL,2019-12-04,2019-12-14,Oleo Nao Observado,08:43:44,1,-9.191991666666667,-35.30549444444444
2905404,Quarta Praia,2905404_2,Cairu,Bahia,BA,2019-11-03,2019-11-26,Oleada - Vestigios / Esparsos,NA,1,-13.394283333333332,-38.90734166666667
2707404,Costa do Corais,2707404_8,Porto de Pedras,Alagoas,AL,2019-12-04,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-9.200468888888889,-35.32055555555556
2905404,Garapuá,2905404_3,Cairu,Bahia,BA,2019-10-22,2019-12-11,Oleo Nao Observado,NA,1,-13.483286111111111,-38.91778083333333
2707404,Costa dos Corais,2707404_9,Porto de Pedras,Alagoas,AL,2019-12-03,2019-12-14,Oleo Nao Observado,08:36:39,1,-9.208908333333333,-35.324511111111114
2905404,Praia do Pontal,2905404_4,Cairu,Bahia,BA,2019-10-27,2019-11-15,Oleo Nao Observado,NA,1,-13.577988888888889,-38.92820277777778
2707404,Foz do rio Tatuamunha,2707404_2,Porto de Pedras,Alagoas,AL,2019-10-22,2019-12-14,Oleo Nao Observado,08:24:12,1,-9.22503611111111,-35.33231111111112
2103703,Ilha Caçacueira,2103703_1,Cururupu,Maranhão,MA,2019-10-10,2019-11-02,Oleo Nao Observado,NA,1,-1.4807972222222223,-44.746072222222224
2905404,Praia de Cueira,2905404_5,Cairu,Bahia,BA,2019-10-28,2019-12-11,Oleo Nao Observado,NA,1,-13.595227777777778,-38.908027777777775
2707404,Foz do Rio Manguaba,2707404_3,Porto de Pedras,Alagoas,AL,2019-11-06,2019-12-14,Oleo Nao Observado,08:58:00,1,-9.158369444444444,-35.294891666666665
2112506,Tutoia,2112506_20,Tutóia,Maranhão,MA,2019-12-05,2019-12-05,Oleada - Vestigios / Esparsos,NA,1,-2.7526669444444445,-42.324869444444445
2707404,Foz do Rio Manguaba,2707404_4,Porto de Pedras,Alagoas,AL,2019-12-04,2019-12-14,Oleo Nao Observado,08:54:08,1,-9.167548333333333,-35.2952
2800308,Ilha dos Namorados,2800308_27,Aracaju,Sergipe,SE,2019-11-05,2019-11-17,Oleada - Vestigios / Esparsos,NA,1,-11.150845555555556,-37.158702777777776
2707404,Foz do rio Manguaba,2707404_5,Porto de Pedras,Alagoas,AL,2019-12-14,2019-12-14,Oleo Nao Observado,08:50:23,1,-9.17586111111111,-35.297333333333334
2905404,Morro de São Paulo (terceira praia),2905404_1,Cairu,Bahia,BA,2019-11-18,2019-11-18,Oleo Nao Observado,NA,1,-13.38315,-38.90725555555555
2800308,Molhes da praia da Coroa do Meio,2800308_23,Aracaju,Sergipe,SE,2019-11-07,2019-12-09,Oleada - Vestigios / Esparsos,NA,1,-11.100066111111111,-37.12456944444445
2707404,Praia de Lages,2707404_1,Porto de Pedras,Alagoas,AL,2019-11-01,2019-12-14,Oleo Nao Observado,08:40:29,1,-9.196175,-35.313180555555554
2411056,Praia do Gado Bravo,2411056_1,Tibau,Rio Grande do Norte,RN,2019-10-25,2019-12-14,Oleo Nao Observado,09:39:43,1,-4.880072222222223,-37.223461111111114
2800308,Praia do Mosqueiro,2800308_24,Aracaju,Sergipe,SE,2019-11-08,2019-12-14,Oleada - Vestigios / Esparsos,10:18:50,1,-11.115638888888888,-37.13362138888889
2800308,Sarney,2800308_25,Aracaju,Sergipe,SE,2019-11-13,2019-12-11,Oleo Nao Observado,NA,1,-11.123302777777779,-37.13800833333333
2800308,Praia do Mosqueiro,2800308_26,Aracaju,Sergipe,SE,2019-11-14,2019-11-27,Oleada - Vestigios / Esparsos,NA,1,-11.133762777777777,-37.14881388888889
2800308,Praia dos Náufragos,2800308_20,Aracaju,Sergipe,SE,2019-11-20,2019-12-11,Oleo Nao Observado,NA,1,-11.076147222222222,-37.10855
2800308,Residencial Portal dos Corais,2800308_21,Aracaju,Sergipe,SE,2019-11-29,2019-12-09,Oleada - Vestigios / Esparsos,NA,1,-11.084494722222223,-37.114066666666666
2800308,Praia de Aruanã,2800308_22,Aracaju,Sergipe,SE,2019-11-08,2019-12-11,Oleo Nao Observado,NA,1,-11.091652777777778,-37.11917138888889
2112506,Tutoia,2112506_19,Tutóia,Maranhão,MA,2019-12-02,2019-12-13,Oleo Nao Observado,NA,1,-2.7544194444444443,-42.31561388888888
2112506,Arpoador,2112506_15,Tutóia,Maranhão,MA,2019-11-22,2019-11-29,Oleo Nao Observado,NA,1,-2.714513888888889,-42.403394444444444
3201605,Praia da Barra,3201605_33,Conceição da Barra,Espírito Santo,ES,2019-12-04,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-18.59410833333333,-39.733802222222224
2112506,Arpoador,2112506_16,Tutóia,Maranhão,MA,2019-12-11,2019-12-11,Oleo Nao Observado,NA,1,-2.7143555555555556,-42.39416666666666
3204906,Guriri,3204906_11,São Mateus,Espírito Santo,ES,2019-11-07,2019-12-01,Oleo Nao Observado,NA,1,-18.73381888888889,-39.747025
3204906,Praia de Guriri,3204906_12,São Mateus,Espírito Santo,ES,2019-11-13,2019-12-12,Oleo Nao Observado,NA,1,-18.74286388888889,-39.7474
3204906,Praia de Guriri,3204906_13,São Mateus,Espírito Santo,ES,2019-11-14,2019-11-22,Oleada - Vestigios / Esparsos,NA,1,-18.752762222222223,-39.74731666666667
3204906,Praia de Guriri,3204906_14,São Mateus,Espírito Santo,ES,2019-11-21,2019-11-23,Oleada - Vestigios / Esparsos,NA,1,-18.761819444444445,-39.747880555555554
2100907,Ilha dos Poldros,2100907_57,Araioses,Maranhão,MA,2019-12-14,2019-12-14,Oleo Nao Observado,08:58:54,1,-2.7231111111111113,-41.845983333333336
2920700,Praia de Itaipu de Fora - Barra Grande de Maraú,2920700_17,Maraú,Bahia,BA,2019-11-23,2019-11-23,Oleada - Vestigios / Esparsos,NA,1,-13.92029722222222,-38.93053333333333
2100907,Ilha dos Poldros,2100907_58,Araioses,Maranhão,MA,2019-12-14,2019-12-14,Oleada - Vestigios / Esparsos,08:24:59,1,-2.7354527777777777,-41.80227027777777
2920700,Taipu de Fora,2920700_18,Maraú,Bahia,BA,2019-11-23,2019-11-23,Oleada - Vestigios / Esparsos,NA,1,-13.94715,-38.930169444444445
3204906,Praia de Guriri,3204906_10,São Mateus,Espírito Santo,ES,2019-11-09,2019-12-10,Oleo Nao Observado,NA,1,-18.723655555555553,-39.747122222222224
2100907,Ilha dos Poldros,2100907_59,Araioses,Maranhão,MA,2019-12-14,2019-12-14,Oleo Nao Observado,08:47:39,1,-2.7305972222222223,-41.81126111111111
2920700,Praia de Taipus de Fora,2920700_19,Maraú,Bahia,BA,2019-11-13,2019-11-18,Oleada - Vestigios / Esparsos,NA,1,-13.955844444444443,-38.93245833333333
2100907,Ilha dos Poldros,2100907_52,Araioses,Maranhão,MA,2019-11-29,2019-12-14,Oleada - Vestigios / Esparsos,09:25:38,1,-2.7177475,-41.90039861111111
2100907,Ilhas dos Poldros,2100907_53,Araioses,Maranhão,MA,2019-11-29,2019-12-02,Oleada - Vestigios / Esparsos,NA,1,-2.7188008333333333,-41.891330555555555
2933208,Caixa Prego,2933208_14,Vera Cruz,Bahia,BA,2019-10-18,2019-11-29,Oleo Nao Observado,NA,1,-13.129569444444446,-38.7857725
2100907,Ilha dos Poldros,2100907_54,Araioses,Maranhão,MA,2019-11-30,2019-12-02,Oleada - Vestigios / Esparsos,NA,1,-2.7205055555555555,-41.88256111111111
2920700,Panelas,2920700_13,Maraú,Bahia,BA,2019-10-31,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-13.964919444444444,-38.93451222222222
2933208,Praia Berlinque,2933208_15,Vera Cruz,Bahia,BA,2019-11-02,2019-11-06,Oleo Nao Observado,NA,1,-13.122144444444444,-38.76786
2932903,Praia de Guaibim,2932903_4,Valença,Bahia,BA,2019-11-07,2019-11-13,Oleada - Vestigios / Esparsos,NA,1,-13.322655555555555,-38.9676825
2704500,Ponta do Mangue,2704500_6,Maragogi,Alagoas,AL,2019-10-16,2019-12-13,Oleo Nao Observado,NA,1,-8.958122222222222,-35.17324444444444
2920700,Praia de Saquaíra,2920700_14,Maraú,Bahia,BA,2019-10-24,2019-12-03,Oleada - Vestigios / Esparsos,NA,1,-14.017751944444445,-38.94446666666666
2100907,Ilha dos Poldros,2100907_55,Araioses,Maranhão,MA,2019-12-02,2019-12-14,Oleada - Vestigios / Esparsos,09:12:55,1,-2.721852777777778,-41.87339444444444
2920700,Taipu de Fora,2920700_15,Maraú,Bahia,BA,2019-10-20,2019-12-11,Oleo Nao Observado,NA,1,-13.938144444444445,-38.928466666666665
2704500,Praia da Peroba,2704500_7,Maragogi,Alagoas,AL,2019-10-18,2019-12-13,Oleada - Vestigios / Esparsos,NA,1,-8.932052777777777,-35.16495833333333
2704500,Praia do Camacho,2704500_8,Maragogi,Alagoas,AL,2019-10-23,2019-11-04,Oleo Nao Observado,NA,1,-9.032025,-35.22781666666667
2704500,Centro,2704500_9,Maragogi,Alagoas,AL,2019-10-21,2019-11-20,Oleada - Vestigios / Esparsos,NA,1,-9.012541666666667,-35.21966388888889
2408953,Rio Punaú,2408953_11,Rio do Fogo,Rio Grande do Norte,RN,2019-12-11,2019-12-11,Oleo Nao Observado,NA,1,-5.356644444444444,-35.358183333333336
2920700,Praia de Saquaíra,2920700_10,Maraú,Bahia,BA,2019-11-19,2019-12-02,Oleada - Vestigios / Esparsos,NA,1,-14.035212222222222,-38.94863888888889
2704500,Manguezal do rio Maragogi,2704500_2,Maragogi,Alagoas,AL,2019-11-01,NA,Oleo Nao Observado,NA,1,-9.026519444444446,-35.22537222222223
2100907,Ilha dos Poldros,2100907_51,Araioses,Maranhão,MA,2019-11-10,2019-12-14,Oleada - Vestigios / Esparsos,09:33:37,1,-2.7197500000000003,-41.909391666666664
3201605,Praia de Guaxindiba,3201605_29,Conceição da Barra,Espírito Santo,ES,2019-11-18,2019-11-18,Oleada - Vestigios / Esparsos,NA,1,-18.55510277777778,-39.73178333333333
2933208,Praia de Jaburu,2933208_12,Vera Cruz,Bahia,BA,2019-10-17,2019-11-14,Oleo Nao Observado,NA,1,-12.960183333333333,-38.60516944444445
2932903,Praia de Guaibim,2932903_1,Valença,Bahia,BA,2019-10-24,2019-12-11,Oleo Nao Observado,NA,1,-13.286713888888888,-38.963475
2920700,Praia de Aibim,2920700_11,Maraú,Bahia,BA,2019-11-04,2019-11-18,Oleada - Vestigios / Esparsos,NA,1,-14.165869444444445,-38.97909722222222
2704500,Barra Grande (norte),2704500_3,Maragogi,Alagoas,AL,2019-10-16,2019-12-13,Oleo Nao Observado,NA,1,-8.918393055555555,-35.153575
2933208,Praia de Barra Grande,2933208_13,Vera Cruz,Bahia,BA,2019-10-19,2019-11-29,Oleo Nao Observado,NA,1,-13.044019444444444,-38.67851666666667
2920700,Praia de Piracanga,2920700_12,Maraú,Bahia,BA,2019-10-31,2019-12-01,Oleada - Vestigios / Esparsos,NA,1,-14.207572222222222,-38.99115
2704500,Praia do Antunes,2704500_4,Maragogi,Alagoas,AL,2019-10-16,2019-12-13,Oleada - Vestigios / Esparsos,NA,1,-8.975141666666667,-35.18037222222222
2704500,Praia de Burgalhau,2704500_5,Maragogi,Alagoas,AL,2019-10-21,2019-12-13,Oleo Nao Observado,NA,1,-8.998983333333333,-35.207238888888895
2932903,Praia de Guaibim,2932903_17,Valença,Bahia,BA,2019-11-23,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-13.252222777777778,-38.95214388888889
2932903,Praia de Guaibim,2932903_18,Valença,Bahia,BA,2019-11-23,2019-11-23,Oleada - Vestigios / Esparsos,NA,1,-13.244786111111111,-38.94799166666667
2706802,Praia de Pontal do Peba,2706802_7,Piaçabuçu,Alagoas,AL,2019-11-29,2019-11-29,Oleada - Vestigios / Esparsos,NA,1,-10.376777777777779,-36.318195
2704500,Praia de Peroba,2704500_1,Maragogi,Alagoas,AL,2019-11-03,2019-12-13,Oleo Nao Observado,NA,1,-8.9495,-35.17093611111111
2706802,Praia de Pontal do Peba,2706802_8,Piaçabuçu,Alagoas,AL,2019-11-29,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-10.3843575,-36.32353888888889
2607208,Praia de Muro Alto,2607208_17,Ipojuca,Pernambuco,PE,2019-11-11,2019-11-16,Oleo Nao Observado,NA,1,-8.425497222222221,-34.974561111111115
2706802,Piabuçu,2706802_9,Piaçabuçu,Alagoas,AL,2019-11-30,2019-12-11,Oleada - Vestigios / Esparsos,NA,1,-10.392122222222222,-36.328525000000006
2607208,Ilha do Francês/Suape,2607208_10,Ipojuca,Pernambuco,PE,2019-10-31,NA,Oleada - Vestigios / Esparsos,NA,1,-8.376802777777778,-34.957344444444445
2607208,Praia de Nossa Senhora do Ó,2607208_11,Ipojuca,Pernambuco,PE,2019-09-02,2019-10-28,Oleada - Vestigios / Esparsos,NA,1,-8.441891666666667,-34.980916666666666
2932507,Praia de Lençóis,2932507_8,Una,Bahia,BA,2019-11-12,2019-11-12,Oleo Nao Observado,NA,1,-15.113191666666665,-38.996700000000004
3201605,Praia de Itaúnas,3201605_20,Conceição da Barra,Espírito Santo,ES,2019-11-11,2019-11-19,Oleada - Vestigios / Esparsos,NA,1,-18.476,-39.718564444444446
2100907,Ilha dos Poldros,2100907_49,Araioses,Maranhão,MA,2019-12-14,2019-12-14,Oleada - Vestigios / Esparsos,09:44:06,1,-2.7208805555555555,-41.92641111111111
2932507,Ilha de Comandatuba (Barra Norte e Barra Sul),2932507_7,Una,Bahia,BA,2019-10-30,2019-11-26,Oleada - Vestigios / Esparsos,NA,1,-15.340772222222222,-38.98151666666667
2100907,Canárias,2100907_45,Araioses,Maranhão,MA,2019-12-14,2019-12-14,Oleada - Vestigios / Esparsos,09:56:13,1,-2.7209222222222222,-41.96145277777778
2100907,Canárias,2100907_47,Araioses,Maranhão,MA,2019-12-14,2019-12-14,Oleada - Vestigios / Esparsos,09:49:26,1,-2.720388888888889,-41.94490555555555
2100907,Canárias,2100907_42,Araioses,Maranhão,MA,2019-12-05,2019-12-14,Oleada - Vestigios / Esparsos,10:12:14,1,-2.717241388888889,-41.98758055555555
2704302,Praia Angra de Ipioca,2704302_7,Maceió,Alagoas,AL,2019-11-05,2019-11-26,Oleo Nao Observado,NA,1,-9.49901111111111,-35.57460833333334
2100907,Canárias,2100907_43,Araioses,Maranhão,MA,2019-12-04,2019-12-14,Oleada - Vestigios / Esparsos,10:07:01,1,-2.71936,-41.97851666666667
2100907,Canárias,2100907_44,Araioses,Maranhão,MA,2019-12-05,2019-12-14,Oleada - Vestigios / Esparsos,10:00:30,1,-2.7199916666666666,-41.96944222222223
2704302,Praia de Guaxuma,2704302_2,Maceió,Alagoas,AL,2019-10-25,NA,Oleada - Vestigios / Esparsos,NA,1,-9.593472222222223,-35.668812499999994
2704302,Ipioca,2704302_3,Maceió,Alagoas,AL,2019-09-17,2019-11-01,Oleo Nao Observado,NA,1,-9.548016666666667,-35.617759444444445
2413201,Praia de Malembá,2413201_3,Senador Georgino Avelino,Rio Grande do Norte,RN,2019-11-13,2019-11-14,Oleo Nao Observado,NA,1,-6.1514058333333335,-35.09846666666667
3201605,Praia de Itaúnas,3201605_14,Conceição da Barra,Espírito Santo,ES,2019-11-12,2019-11-23,Oleada - Vestigios / Esparsos,NA,1,-18.423647222222222,-39.70104027777778
2704302,Pajuçara/Ponta Verde,2704302_1,Maceió,Alagoas,AL,2019-09-15,2019-12-12,Oleo Nao Observado,NA,1,-9.665197222222222,-35.703375
2413201,Praia de Malembá,2413201_1,Senador Georgino Avelino,Rio Grande do Norte,RN,2019-11-01,2019-11-14,Oleo Nao Observado,NA,1,-6.175077777777778,-35.09617777777778
2413201,Praia de Barreta,2413201_2,Senador Georgino Avelino,Rio Grande do Norte,RN,2019-11-05,2019-12-14,Oleo Nao Observado,10:47:53,1,-6.140375000000001,-35.098725
2925501,Praia do Centro,2925501_68,Prado,Bahia,BA,2019-11-06,2019-11-13,Oleo Nao Observado,NA,1,-17.31749888888889,-39.21998333333334
2925501,Praia do Centro,2925501_69,Prado,Bahia,BA,2019-11-14,2019-11-14,Oleada - Vestigios / Esparsos,NA,1,-17.32603611111111,-39.21922777777778
2707800,Praia do Gunga,2707800_6,Roteiro,Alagoas,AL,2019-11-13,2019-12-13,Oleada - Vestigios / Esparsos,NA,1,-9.897252777777778,-35.93310833333333
2925501,Praia da Amendoeira,2925501_63,Prado,Bahia,BA,2019-11-09,2019-11-09,Oleada - Vestigios / Esparsos,NA,1,-17.271919444444443,-39.21948611111111
2707800,Praia do Taboado,2707800_9,Roteiro,Alagoas,AL,2019-11-13,2019-11-13,Oleada - Vestigios / Esparsos,NA,1,-9.929375,-35.953500000000005
2914901,Prainha,2914901_17,Itacaré,Bahia,BA,2019-11-14,2019-12-05,Oleo Nao Observado,NA,1,-14.310691666666667,-38.98905833333333
2925501,Praia da Paixão,2925501_61,Prado,Bahia,BA,2019-11-08,2019-11-12,Oleo Nao Observado,NA,1,-17.25380277777778,-39.217379722222226
2707800,Praia do Gunga,2707800_5,Roteiro,Alagoas,AL,2019-11-25,2019-12-09,Oleo Nao Observado,NA,1,-9.891477777777776,-35.926230555555556
2920700,Praia de Piracanga,2920700_37,Maraú,Bahia,BA,2019-12-04,2019-12-04,Oleada - Vestigios / Esparsos,NA,1,-14.180824999999999,-38.986244444444445
2914901,Praia do Resende,2914901_14,Itacaré,Bahia,BA,2019-11-07,2019-12-02,Oleo Nao Observado,NA,1,-14.284170833333333,-38.98469055555556
2707800,Falésias do Gunga,2707800_1,Roteiro,Alagoas,AL,2019-09-22,2019-11-25,Oleada - Vestigios / Esparsos,NA,1,-9.904119444444445,-35.93912777777778
2307254,Malhada,2307254_1,Jijoca de Jericoacoara,Ceará,CE,2019-09-26,2019-10-03,Oleo Nao Observado,NA,1,-2.7907583333333332,-40.51861916666667
3305000,Grussaí,3305000_20,São João da Barra,Rio de Janeiro,RJ,2019-12-01,2019-12-01,Oleada - Vestigios / Esparsos,NA,1,-21.719290277777777,-41.024994444444445
2414209,Foz do Rio Catu,2414209_8,Tibau do Sul,Rio Grande do Norte,RN,2019-09-12,2019-12-13,Oleo Nao Observado,NA,1,-6.289433333333333,-35.03457916666667
2402600,Praia de Porto Mirim,2402600_1,Ceará-Mirim,Rio Grande do Norte,RN,2019-10-27,2019-12-14,Oleo Nao Observado,08:50:03,1,-5.564263888888889,-35.23864722222223
2414209,Praia do Giz,2414209_9,Tibau do Sul,Rio Grande do Norte,RN,2019-09-10,2019-12-13,Oleo Nao Observado,13:41:28,1,-6.184403333333334,-35.089061111111114
